Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_ONLY,SIMULATED,200,2789.7143,0.725,7151.2857,1.8584,8400,3786,0,4614,0,0,0,0,0,8400,3786,0,0,0.0,4727.956598973782,0.0,21608.320000001648,0.0,0.0,241.00840726407864,0.0185,0,1.2606,0,276.7178,1.3565,0,0,170.7857,56.9286,105.9321,0.5297,103.2009,0,0,4.7869,97.2927,0,0,32.967,98.3741,-1.0,[99.36438257777775- 99.33288122311107- 99.36438257777775- 99.33355244088885- 99.33355244088885- 99.3325456142222- 99.33120317866663- 99.33455926755552- 99.33288122311107- 99.28037759999997- 99.3325456142222- 99.36438257777775- 99.28104881777774- 99.33321683199996- 99.28004199111106- 99.36438257777775- 99.33321683199996- 99.36438257777775- 99.33455926755552- 99.33288122311107- 99.33422365866662- 99.33321683199996- 99.33321683199996- 99.27903516444442- 99.28004199111106- 99.3325456142222- 99.3325456142222- 99.36438257777775- 99.33388804977774- 99.28037759999997- 99.27903516444442- 99.36438257777775- 99.3318743964444- 99.36438257777775- 99.33489487644441- 99.33489487644441- 99.27970638222219- 99.36438257777775- 99.33321683199996- 99.36438257777775- 99.33388804977774- 99.3318743964444- 99.33388804977774- 99.2793707733333- 99.33455926755552- 99.3318743964444- 99.3322100053333- 99.33388804977774- 99.3322100053333- 99.27769272888885- 99.33422365866662- 99.33355244088885- 99.33355244088885- 99.27970638222219- 99.33288122311107- 99.33288122311107- 99.33288122311107- 99.33153878755552- 99.33422365866662- 99.36438257777775- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352],[]
