2022/08/15 21:26:22 - simulation time   63.06 (s) : 63.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 88 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:22 - simulation time   63.06 (s) : 63.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 62 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:22 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 51 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:22 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 97 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 57 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 89 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 26 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 17 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 28 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   64.06 (s) : 64.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 43 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   65.06 (s) : 65.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 74 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   65.06 (s) : 65.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 5 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   65.06 (s) : 65.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 18 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   65.06 (s) : 65.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 95 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   65.06 (s) : 65.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 75 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 63 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 29 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 98 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 81 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 50 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   66.06 (s) : 66.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 44 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 79 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 78 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 14 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 49 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 32 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 0 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   67.06 (s) : 67.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 41 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 56 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 72 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 21 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 96 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 11 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   68.06 (s) : 68.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 30 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   69.06 (s) : 69.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 59 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   69.06 (s) : 69.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 19 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   69.06 (s) : 69.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 2 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   69.06 (s) : 69.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 12 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   69.06 (s) : 69.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 58 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 69 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 65 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 6 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 20 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 31 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 66 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   70.06 (s) : 70.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 40 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 34 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 92 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 68 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 91 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 86 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 76 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 67 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   71.06 (s) : 71.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 27 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 36 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 24 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 55 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 33 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 80 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 8 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   72.06 (s) : 72.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 73 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 37 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 70 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 35 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 16 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 4 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 54 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   73.06 (s) : 73.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 45 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 83 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 3 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 61 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 93 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 23 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   74.06 (s) : 74.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 52 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   75.06 (s) : 75.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 90 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   75.06 (s) : 75.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 53 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   75.06 (s) : 75.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 87 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   76.06 (s) : 76.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 85 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:23 - simulation time   76.06 (s) : 76.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 1 assigned to EDGE_DATACENTER vm: 2
2022/08/15 21:26:23 - simulation time   77.06 (s) : 77.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 25 assigned to EDGE_DATACENTER vm: 1
2022/08/15 21:26:23 - simulation time   78.06 (s) : 78.06: class com.mechalikh.pureedgesim.tasksorchestration.DefaultOrchestrator Task: 7 assigned to EDGE_DATACENTER vm: 3
2022/08/15 21:26:28 - simulation time    3600 (s) : SimLog - Printing iteration output...
2022/08/15 21:26:28 - simulation time    3600 (s) : ------------------------------------------------------- OUTPUT -------------------------------------------------------
2022/08/15 21:26:28 - simulation time    3600 (s) : 
2022/08/15 21:26:28 - simulation time    3600 (s) : Tasks not sent because device died (low energy)                         :                   0 % (0 tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) : Tasks sent from edge devices                                            :                 100 % (100 among 100 generated tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) : -------------------------------------All values below are based on the sent tasks-------------------------------------
2022/08/15 21:26:28 - simulation time    3600 (s) : Total tasks execution time                                              :            159.3143 seconds
2022/08/15 21:26:28 - simulation time    3600 (s) : Average task execution time                                             :              1.5931 seconds
2022/08/15 21:26:28 - simulation time    3600 (s) : Total waiting time (from submitting the tasks to when execution started):               226.6 seconds
2022/08/15 21:26:28 - simulation time    3600 (s) : Average task waiting time                                               :               2.266 seconds
2022/08/15 21:26:28 - simulation time    3600 (s) : Tasks successfully executed                                             :                 100 % (100 among 100 sent tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) : Tasks failures
2022/08/15 21:26:28 - simulation time    3600 (s) :                               Not executed due to resource unavailablity:                   0 % (0 tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) :                                    Executed but failed due to high delay:                   0 % (0 tasks from 100 successfully sent tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) :                Tasks execution results not returned due to devices death:                   0 % (0 tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) :             Tasks execution results not returned due to devices mobility:                   0 % (0 tasks)
2022/08/15 21:26:28 - simulation time    3600 (s) : Tasks executed on each level                                            :Cloud=             0 tasks (where 0 were successfully executed )
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Edge=           100 tasks (where 100 were successfully executed )
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Mist=             0 tasks (where 0 were successfully executed )
2022/08/15 21:26:28 - simulation time    3600 (s) : Network usage                                                           :            118.9769 seconds (The total traffic: 876 (MBytes) )
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                            Wan=      108.1029 seconds (90.8604 % of total usage, WAN used when downloading containers=0 % of WAN usage )
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                            Man=        10.874 seconds (9.1396 % of total usage, MAN used when downloading containers=0 % of MAN usage )
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                            Lan=             0 seconds (0 % of total usage, LAN used when downloading containers=NaN % of LAN usage )
2022/08/15 21:26:28 - simulation time    3600 (s) : Average transfer speed                                                  :            312.6755 Mbps  
2022/08/15 21:26:28 - simulation time    3600 (s) : Average CPU utilization                                                 :              0.0049 %
2022/08/15 21:26:28 - simulation time    3600 (s) : Average CPU utilization per level                                       :Cloud=             0 %
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Edge=        0.1712 %
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Mist=             0 %
2022/08/15 21:26:28 - simulation time    3600 (s) : Energy consumption                                                      :            205.1737 Wh (Average: 1.9728 Wh/data center(or device))
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                         :                        (Average: 2.0517 Wh/task)
2022/08/15 21:26:28 - simulation time    3600 (s) : Energy Consumption per level                                            :Cloud=             0 Wh (Average: 0 Wh/data center)
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Edge=      152.7897 Wh (Average: 50.9299 Wh/data center)
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                           Mist=        52.384 Wh (Average: 0.5238 Wh/edge device)
2022/08/15 21:26:28 - simulation time    3600 (s) : Energy Consumption per network                                          :  WAN=       16.3576 Wh
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                            MAN=             0 Wh 
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                            LAN=             0 Wh 
2022/08/15 21:26:28 - simulation time    3600 (s) : Energy Consumption per technology                                       : WiFi=        0.1831 Wh
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                       Cellular=       16.1291 Wh 
2022/08/15 21:26:28 - simulation time    3600 (s) :                                                                       Ethernet=             0 Wh 
2022/08/15 21:26:28 - simulation time    3600 (s) : Dead edge devices due to battery drain                                  :                   0 devices (Among 50 devices with batteries (0 %))
2022/08/15 21:26:28 - simulation time    3600 (s) : Average remaining power (devices with batteries that are still alive)   :                  33 Wh (Average: 98.5281 %)
