Orchestration architecture,Orchestration algorithm,Edge devices count,Total tasks execution delay (s),Average execution delay (s),Total tasks waiting time (s),Average waiting time (s),Number of generated tasks,Tasks successfully executed,Task not executed (No resources available or long waiting time),Tasks failed (delay),Tasks failed (device dead),Tasks failed (mobility),Tasks not generated due to the death of devices,Total tasks executed (Cloud),Tasks successfully executed (Cloud),Total tasks executed (Edge),Tasks successfully executed (Edge),Total tasks executed (Mist),Tasks successfully executed (Mist),Network usage (s),Wan usage (s),Lan usage (s), Total network traffic (MBytes), Containers wan usage (s), Containers lan usage (s),Average bandwidth per task (Mbps),Average CPU usage (%),Average CPU usage (Cloud) (%),Average CPU usage (Edge) (%),Average CPU usage (Mist) (%),Energy consumption of computing nodes (Wh),Average energy consumption (Wh/Computing node),Cloud energy consumption (Wh),Average Cloud energy consumption (Wh/Data center),Edge energy consumption (Wh),Average Edge energy consumption (Wh/Data center),Mist energy consumption (Wh),Average Mist energy consumption (Wh/Device),WAN energy consumption (Wh), MAN energy consumption (Wh), LAN energy consumption (Wh),WiFi energy consumption (Wh), LTE energy consumption (Wh), Ethernet energy consumption (Wh),Dead devices count,Average remaining power (Wh),Average remaining power (%), First edge device death time (s),List of remaining power (%) (only battery powered devices / 0 = dead),List of the time when each device died (s)
EDGE_ONLY,FUZZY_LOGIC,150,4443.6667,1.4917,3482.6667,1.1691,6300,2952,0,3348,0,0,0,0,0,6300,2952,0,0,0.0,2742.7785312817655,0.0,16224.840000003556,0.0,0.0,227.54624443719874,0.0527,0,2.7045,0,313.1528,2.0335,0,0,233.7037,77.9012,79.4491,0.5297,77.1832,0,0,3.6421,72.6992,0,0,32.9675,98.3766,-1.0,[99.27467224888885- 99.33388804977774- 99.3318743964444- 99.33489487644441- 99.36438257777775- 99.33388804977774- 99.33355244088885- 99.36438257777775- 99.33455926755552- 99.33422365866662- 99.36438257777775- 99.33623731199997- 99.33590170311109- 99.36438257777775- 99.36438257777775- 99.33422365866662- 99.27265859555553- 99.36438257777775- 99.33120317866663- 99.33422365866662- 99.33388804977774- 99.27534346666663- 99.33355244088885- 99.36438257777775- 99.33489487644441- 99.33590170311109- 99.33321683199996- 99.33388804977774- 99.33321683199996- 99.33153878755552- 99.33422365866662- 99.33422365866662- 99.33388804977774- 99.33388804977774- 99.33455926755552- 99.33422365866662- 99.3322100053333- 99.33321683199996- 99.2760146844444- 99.33321683199996- 99.36438257777775- 99.3322100053333- 99.27668590222217- 99.33321683199996- 99.36438257777775- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352- 96.94147884539352],[]
